idx_1,idx_2,ref_clus,ref_frac,max_sim,max_clus,max_frac,sim_mn,sim_sd,percentile_max_sim
1,5,"Novelty Seeker, Noise/Music, Love Distractions, Multitasker, Public",0.10736759210418786,0.7694779932043392,"Collaborator, Multitasker, Risk Friendly, Outwardly Inspired, Novelty Seeker",0.1997503770346872,0.34749606502026636,0.178668665349237,0.9878787878787879
1,5,"Public, Make It Happen, Routine Seeker, Solo Creator, Hate Distractions",0.0014932802389248383,0.5257283297828628,"Make It Happen, Reframer, Stimulated By Constraints, Rational, Externally Motivated",0.09721180062851496,0.30827184243337735,0.14172781677822804,0.9175757575757576
1,5,"Risk Averse, Internally Motivated, Night Owl, Controlled Chaos, Stimulated By Constraints",0.0005497648640817813,0.7289676848922458,"Controlled Chaos, Stimulated By Constraints, Risk Averse, Multitasker, Love Distractions",0.0007057792174022867,0.2706000581233367,0.12725140202986496,0.983030303030303
1,5,"Risk Averse, Noise/Music, Reframer, Internally Motivated, Rational",0.002837975379449195,0.5793584602987294,"Make It Happen, Reframer, Stimulated By Constraints, Rational, Externally Motivated",0.09721180062851496,0.3298019815889338,0.14407468755034528,0.9418181818181818
1,5,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.9478332104062411,"Risk Averse, Routine Seeker, Solo Creator, Externally Motivated, Hate Distractions",0.19185307905470161,0.37020834852195683,0.20542044216483207,0.9951515151515151
1,5,"Risk Friendly, Stifled By Constraints, Internally Motivated, Novelty Seeker, Let It Happen",0.1369137389211236,0.8295439653513338,"Noise/Music, Stifled By Constraints, Novelty Seeker, Risk Friendly, Internally Motivated",0.13575477515359985,0.3634330176636841,0.20198050352180974,0.9927272727272727
1,5,"Routine Seeker, Risk Friendly, Internally Motivated, Noise/Music, Private",0.0035066083222513615,0.8263024555448076,"Routine Seeker, Risk Friendly, Internally Motivated, Monotasker, Noise/Music",0.00423467530441372,0.34816233549069076,0.15970443807760762,0.9915151515151515
1,5,"Self-Assured, Risk Friendly, Inwardly Inspired, Tenacious, Routine Seeker",0.00147842172908479,0.4930905205540398,"Routine Seeker, Risk Friendly, Internally Motivated, Monotasker, Noise/Music",0.00423467530441372,0.28979111373939687,0.12425888092403956,0.8933333333333333
1,5,"Solo Creator, Reframer, Private, Internally Motivated, Let It Happen",0.10675096394582587,0.7351745271540016,"Solo Creator, Internally Motivated, Monotasker, Hate Distractions, Stifled By Constraints",0.1609250908226414,0.38018015864095334,0.19334573887967668,0.9854545454545455
1,5,"Specialist, NonKinetic, Rational, Stimulated By Constraints, Solo Creator",0.0002005898828406499,0.30436430821936283,"Love Distractions, Specialist, Internally Motivated, Solo Creator, Inwardly Inspired",0.0002228776476007221,0.1881490396664913,0.05212646090836062,0.6666666666666666
1,5,"Stimulated By Constraints, Collaborator, Outwardly Inspired, Risk Friendly, Reframer",0.1289495776468578,0.7744430698827803,"Make It Happen, Reframer, Stimulated By Constraints, Rational, Externally Motivated",0.09721180062851496,0.35779835365761975,0.20484579504127548,0.9890909090909091
1,5,"Tenacious, Collaborator, Fast Paced, Multitasker, Love Distractions",0.000735496237082383,0.7005436964676269,"Tenacious, Collaborator, Multitasker, Fast Paced, Self-Assured",0.00042346753044137205,0.2773437714096804,0.11981872618734744,0.9757575757575757
1,5,"Tenacious, Collaborator, Public, Internally Motivated, Early Bird",0.0003417457263211073,0.42951443942799544,"Tenacious, Novelty Seeker, Make It Happen, Outwardly Inspired, Public",0.0026819610261286896,0.20829618981511377,0.09347389948384337,0.8375757575757575
1,5,"Tenacious, Outwardly Inspired, Silence, Love Distractions, Fast Paced",0.00031202870664101095,0.3522321967041039,"Tenacious, Collaborator, Multitasker, Fast Paced, Self-Assured",0.00042346753044137205,0.19427590040904286,0.07532194929672345,0.7515151515151515
1,5,"Tenacious, Public, Stimulated By Constraints, Let It Happen, Intuitive",0.0005349063542417331,0.41153976874258424,"Risk Averse, Routine Seeker, Solo Creator, Externally Motivated, Hate Distractions",0.19185307905470161,0.28358034249172037,0.0905720656617797,0.8133333333333334
1,6,"Collaborator, Novelty Seeker, Risk Averse, Slow Paced, Reframer",0.019278916517462465,0.778300618850199,"Novelty Seeker, Outwardly Inspired, Monotasker, Externally Motivated, Pragmastist",0.023409582252995848,0.4359116637307735,0.16785755680679137,0.990909090909091
1,6,"Collaborator, Routine Seeker, Self-Critical, Generalist, Kinetic",0.0008840813354828645,0.48434502927416867,"Tenacious, Silence, Novelty Seeker, Risk Friendly, Hate Distractions",0.09476014650490702,0.3483885791630752,0.10101086815893061,0.8606060606060606
1,6,"Generalist, Hate Distractions, Urban, Risk Averse, Multitasker",0.00020801913776067398,0.37308289876399864,"Monotasker, Generalist, Night Owl, Hate Distractions, Urban",0.00011886807872038514,0.18112910111559521,0.059375879833482616,0.7272727272727273
1,6,"Internally Motivated, Solo Creator, Stifled By Constraints, Monotasker, Hate Distractions",0.15110361581836956,0.8430571872925865,"Solo Creator, Internally Motivated, Risk Averse, Monotasker, Private",0.14290914764158302,0.43540360946045376,0.19019086286257583,0.9954545454545455
1,6,"Inwardly Inspired, Risk Averse, Collaborator, Stimulated By Constraints, NonKinetic",0.0006834914526422146,0.6336264298997611,"NonKinetic, Risk Averse, Urban, Inwardly Inspired, Routine Seeker",0.00037146274600120355,0.3333944253552006,0.11123815173755237,0.9590909090909091
1,6,"Love Distractions, Noise/Music, Self-Critical, Night Owl, Novelty Seeker",0.00031202870664101095,0.2988329108112309,"Novelty Seeker, Outwardly Inspired, Monotasker, Externally Motivated, Pragmastist",0.023409582252995848,0.22350340314435685,0.050626063944019965,0.5621212121212121
1,6,"Make It Happen, Public, Risk Averse, Internally Motivated, Intuitive",0.00042346753044137205,0.41328742359526555,"Monotasker, Intuitive, Collaborator, Stimulated By Constraints, Night Owl",0.0006166281583619979,0.2803894681910465,0.0764822974590252,0.7818181818181819
1,6,"Make It Happen, Rational, Collaborator, Monotasker, Outwardly Inspired",0.0004606138050414924,0.3667894298857965,"Inwardly Inspired, Stimulated By Constraints, Self-Critical, Specialist, Organized",0.0023253567899675343,0.27261207577240987,0.07905261245533414,0.7151515151515152
1,6,"Make It Happen, Routine Seeker, Monotasker, Night Owl, Urban",0.00020801913776067398,0.34769119541115917,"Pragmastist, Night Owl, Routine Seeker, Stimulated By Constraints, Externally Motivated",0.00046804305996151646,0.1969834100848951,0.05214231760182588,0.6757575757575758
1,6,"Monotasker, Generalist, Night Owl, Hate Distractions, Urban",0.00011886807872038514,1.0,"Monotasker, Generalist, Night Owl, Hate Distractions, Urban",0.00011886807872038514,0.1774840043365897,0.19790778322820446,0.9984848484848485
1,6,"Monotasker, Intuitive, Solo Creator, Noise/Music, Risk Friendly",0.0003343164714010832,0.3383818887491951,"Monotasker, Intuitive, Collaborator, Stimulated By Constraints, Night Owl",0.0006166281583619979,0.22539497713832293,0.057510710275442814,0.6590909090909091
1,6,"Monotasker, Night Owl, Solo Creator, NonKinetic, Self-Critical",0.0002897409418809388,0.30133856239781615,"Monotasker, Generalist, Night Owl, Hate Distractions, Urban",0.00011886807872038514,0.1962891603439201,0.055340383831893034,0.5696969696969697
1,6,"Multitasker, Silence, Collaborator, Novelty Seeker, Risk Friendly",0.07798488889549267,0.715440753264613,"Collaborator, Multitasker, Reframer, Outwardly Inspired, Risk Friendly",0.23557424425904325,0.41819960188038185,0.16730797201311665,0.9803030303030303
1,6,"Night Owl, Pragmastist, Noise/Music, Outwardly Inspired, Controlled Chaos",0.006032554995059545,0.6869906133367022,"Novelty Seeker, Outwardly Inspired, Monotasker, Externally Motivated, Pragmastist",0.023409582252995848,0.4190922866146988,0.1491265780008061,0.9757575757575757
1,6,"Noise/Music, Externally Motivated, Night Owl, Generalist, Stifled By Constraints",0.00036403349108117945,0.3430177157572977,"Pragmastist, Night Owl, Routine Seeker, Stimulated By Constraints, Externally Motivated",0.00046804305996151646,0.2346703826700179,0.06457463377619632,0.6651515151515152
1,6,"NonKinetic, Risk Friendly, Hate Distractions, Urban, Perfectionist",0.00026745317712086655,0.22861120957586822,"Tenacious, Silence, Novelty Seeker, Risk Friendly, Hate Distractions",0.09476014650490702,0.15559165771048308,0.050001728220301474,0.34393939393939393
1,6,"NonKinetic, Urban, Pragmastist, Inwardly Inspired, Stimulated By Constraints",0.00026745317712086655,0.36529880227448247,"NonKinetic, Risk Averse, Urban, Inwardly Inspired, Routine Seeker",0.00037146274600120355,0.21616553219058482,0.07522220416283888,0.7106060606060606
1,6,"Novelty Seeker, Night Owl, Monotasker, Externally Motivated, Solo Creator",0.04941940372800012,0.7284104362124939,"Novelty Seeker, Outwardly Inspired, Monotasker, Externally Motivated, Pragmastist",0.023409582252995848,0.43581041981108964,0.18024927832047644,0.9833333333333333
1,6,"Novelty Seeker, Noise/Music, Love Distractions, Multitasker, Public",0.10736759210418786,0.752801635509602,"Collaborator, Multitasker, Reframer, Outwardly Inspired, Risk Friendly",0.23557424425904325,0.40385083556945184,0.16826820054040809,0.9863636363636363
1,6,"Public, Make It Happen, Routine Seeker, Solo Creator, Hate Distractions",0.0014932802389248383,0.5271425416195996,"Routine Seeker, Risk Averse, Hate Distractions, Make It Happen, Monotasker",0.2340735347651984,0.3432643938854344,0.12100478411256492,0.9015151515151515
1,6,"Risk Averse, Internally Motivated, Night Owl, Controlled Chaos, Stimulated By Constraints",0.0005497648640817813,0.3912349947917869,"Novelty Seeker, Stifled By Constraints, Internally Motivated, Let It Happen, Risk Friendly",0.17525612356336784,0.27498026172811996,0.0766342344426363,0.7515151515151515
1,6,"Risk Averse, Noise/Music, Reframer, Internally Motivated, Rational",0.002837975379449195,0.519515363160193,"Collaborator, Multitasker, Reframer, Outwardly Inspired, Risk Friendly",0.23557424425904325,0.37413065650704336,0.11241968832976455,0.8909090909090909
1,6,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.9669931807620153,"Routine Seeker, Risk Averse, Hate Distractions, Make It Happen, Monotasker",0.2340735347651984,0.4335085495640545,0.18326265576677406,0.996969696969697
1,6,"Risk Friendly, Stifled By Constraints, Internally Motivated, Novelty Seeker, Let It Happen",0.1369137389211236,0.8131019588141262,"Novelty Seeker, Stifled By Constraints, Internally Motivated, Let It Happen, Risk Friendly",0.17525612356336784,0.4135262290034644,0.19340260987280447,0.9939393939393939
1,6,"Routine Seeker, Risk Friendly, Internally Motivated, Noise/Music, Private",0.0035066083222513615,0.5343303543728946,"Noise/Music, Multitasker, Night Owl, Stifled By Constraints, Risk Friendly",0.0833042354182299,0.37427642025897906,0.11746565950347947,0.9090909090909091
1,6,"Self-Assured, Risk Friendly, Inwardly Inspired, Tenacious, Routine Seeker",0.00147842172908479,0.48062386485399095,"Tenacious, Silence, Novelty Seeker, Risk Friendly, Hate Distractions",0.09476014650490702,0.3243866349824312,0.1019344364314942,0.8590909090909091
1,6,"Solo Creator, Reframer, Private, Internally Motivated, Let It Happen",0.10675096394582587,0.7735725832359611,"Solo Creator, Internally Motivated, Risk Averse, Monotasker, Private",0.14290914764158302,0.4352100905812833,0.17961052602690952,0.9893939393939394
1,6,"Specialist, NonKinetic, Rational, Stimulated By Constraints, Solo Creator",0.0002005898828406499,0.3052309500888983,"NonKinetic, Risk Averse, Urban, Inwardly Inspired, Routine Seeker",0.00037146274600120355,0.1940342825154772,0.05180964380498504,0.5848484848484848
1,6,"Stimulated By Constraints, Collaborator, Outwardly Inspired, Risk Friendly, Reframer",0.1289495776468578,0.789654017965898,"Collaborator, Multitasker, Reframer, Outwardly Inspired, Risk Friendly",0.23557424425904325,0.4326044404115795,0.16545599159959226,0.9924242424242424
1,6,"Tenacious, Collaborator, Fast Paced, Multitasker, Love Distractions",0.000735496237082383,0.7063255824560793,"Tenacious, Multitasker, Organized, Inwardly Inspired, Collaborator",0.0010252371789633218,0.3185474347548382,0.11934219343329433,0.9787878787878788
1,6,"Tenacious, Collaborator, Public, Internally Motivated, Early Bird",0.0003417457263211073,0.41963966853979784,"Risk Averse, Collaborator, Monotasker, Public, Specialist",0.0015304265135249585,0.21517889710846813,0.09343105725918872,0.7924242424242425
1,6,"Tenacious, Outwardly Inspired, Silence, Love Distractions, Fast Paced",0.00031202870664101095,0.34328698190155976,"Tenacious, Multitasker, Organized, Inwardly Inspired, Collaborator",0.0010252371789633218,0.2018843963715264,0.06279640907300027,0.6681818181818182
1,6,"Tenacious, Public, Stimulated By Constraints, Let It Happen, Intuitive",0.0005349063542417331,0.40601740023250993,"Routine Seeker, Risk Averse, Hate Distractions, Make It Happen, Monotasker",0.2340735347651984,0.30799618366830284,0.06639403266813496,0.7742424242424243
2,2,"Collaborator, Early Bird, Let It Happen, Novelty Seeker, Inwardly Inspired",0.0004308967853613961,1.0,"Collaborator, Early Bird, Let It Happen, Novelty Seeker, Inwardly Inspired",0.0004308967853613961,0.23918121024394956,0.15733184315359203,0.9655172413793104
2,2,"Collaborator, Outwardly Inspired, Multitasker, Stimulated By Constraints, Reframer",0.1494468919712042,1.0,"Collaborator, Outwardly Inspired, Multitasker, Stimulated By Constraints, Reframer",0.1494468919712042,0.3939285673633972,0.19971829149777953,0.9655172413793104
2,2,"Early Bird, Love Distractions, Pragmastist, Tenacious, Risk Averse",0.0007726425116825034,1.0,"Early Bird, Love Distractions, Pragmastist, Tenacious, Risk Averse",0.0007726425116825034,0.2976143218856278,0.16259140821445958,0.9655172413793104
2,2,"Generalist, Hate Distractions, Urban, Risk Averse, Multitasker",0.00020801913776067398,1.0,"Generalist, Hate Distractions, Urban, Risk Averse, Multitasker",0.00020801913776067398,0.20358689637334643,0.16431588713161008,0.9655172413793104
2,2,"Hate Distractions, Outwardly Inspired, Routine Seeker, Risk Friendly, Pragmastist",0.0012109685519639236,1.0,"Hate Distractions, Outwardly Inspired, Routine Seeker, Risk Friendly, Pragmastist",0.0012109685519639236,0.3328537220137863,0.16402964801449185,0.9655172413793104
2,2,"Internally Motivated, Solo Creator, Monotasker, Stifled By Constraints, Private",0.13704746550968402,1.0,"Internally Motivated, Solo Creator, Monotasker, Stifled By Constraints, Private",0.13704746550968402,0.40461871917938,0.19115664440085123,0.9655172413793104
2,2,"Intuitive, Controlled Chaos, Make It Happen, Stimulated By Constraints, Monotasker",0.0004606138050414924,1.0,"Intuitive, Controlled Chaos, Make It Happen, Stimulated By Constraints, Monotasker",0.0004606138050414924,0.31325249678573674,0.15139355360710208,0.9655172413793104
2,2,"Make It Happen, Routine Seeker, Monotasker, Night Owl, Urban",0.00020801913776067398,1.0,"Make It Happen, Routine Seeker, Monotasker, Night Owl, Urban",0.00020801913776067398,0.2220839641201406,0.1585641005957149,0.9655172413793104
2,2,"Monotasker, Generalist, Night Owl, Hate Distractions, Urban",0.00011886807872038514,1.0,"Monotasker, Generalist, Night Owl, Hate Distractions, Urban",0.00011886807872038514,0.19123301886310093,0.16458620838893365,0.9655172413793104
2,2,"Monotasker, Intuitive, Solo Creator, Noise/Music, Risk Friendly",0.0003343164714010832,1.0,"Monotasker, Intuitive, Solo Creator, Noise/Music, Risk Friendly",0.0003343164714010832,0.24771746592458782,0.15472524369407403,0.9655172413793104
2,2,"Noise/Music, Kinetic, Generalist, Reframer, Solo Creator",0.00023773615744077028,1.0,"Noise/Music, Kinetic, Generalist, Reframer, Solo Creator",0.00023773615744077028,0.19496840882380487,0.16164363074657784,0.9655172413793104
2,2,"NonKinetic, Risk Averse, Urban, Inwardly Inspired, Routine Seeker",0.00037146274600120355,1.0,"NonKinetic, Risk Averse, Urban, Inwardly Inspired, Routine Seeker",0.00037146274600120355,0.2659798914548997,0.15892952981239508,0.9655172413793104
2,2,"Novelty Seeker, Love Distractions, Risk Friendly, Multitasker, Noise/Music",0.12754544846697324,1.0,"Novelty Seeker, Love Distractions, Risk Friendly, Multitasker, Noise/Music",0.12754544846697324,0.36537126599845393,0.19770835884985316,0.9655172413793104
2,2,"Novelty Seeker, Monotasker, Solo Creator, Outwardly Inspired, Night Owl",0.06380244125316673,1.0,"Novelty Seeker, Monotasker, Solo Creator, Outwardly Inspired, Night Owl",0.06380244125316673,0.39733073377682004,0.2015959297197961,0.9655172413793104
2,2,"Organized, Love Distractions, Risk Friendly, Private, Silence",0.0003491749812411313,1.0,"Organized, Love Distractions, Risk Friendly, Private, Silence",0.0003491749812411313,0.23783302125607567,0.1620785227801943,0.9655172413793104
2,2,"Pragmastist, Generalist, Reframer, Collaborator, Self-Critical",0.0026150977318484727,1.0,"Pragmastist, Generalist, Reframer, Collaborator, Self-Critical",0.0026150977318484727,0.36784734497721067,0.17733279248287795,0.9655172413793104
2,2,"Rational, Night Owl, Routine Seeker, Love Distractions, Internally Motivated",0.0008692228256428163,1.0,"Rational, Night Owl, Routine Seeker, Love Distractions, Internally Motivated",0.0008692228256428163,0.31413092150495414,0.15514020387860258,0.9655172413793104
2,2,"Risk Averse, Reframer, Externally Motivated, Novelty Seeker, Stimulated By Constraints",0.05254712004933025,1.0,"Risk Averse, Reframer, Externally Motivated, Novelty Seeker, Stimulated By Constraints",0.05254712004933025,0.40041242145493483,0.19779229456513106,0.9655172413793104
2,2,"Risk Friendly, Internally Motivated, Novelty Seeker, Stifled By Constraints, Nature",0.14776045110435873,1.0,"Risk Friendly, Internally Motivated, Novelty Seeker, Stifled By Constraints, Nature",0.14776045110435873,0.38241489051376754,0.20041145442417582,0.9655172413793104
2,2,"Routine Seeker, Collaborator, Inwardly Inspired, Hate Distractions, Stifled By Constraints",0.0008023595313625996,1.0,"Routine Seeker, Collaborator, Inwardly Inspired, Hate Distractions, Stifled By Constraints",0.0008023595313625996,0.3087112287914397,0.16740516606386577,0.9655172413793104
2,2,"Routine Seeker, Risk Averse, Hate Distractions, Make It Happen, Monotasker",0.19449046455131014,1.0,"Routine Seeker, Risk Averse, Hate Distractions, Make It Happen, Monotasker",0.19449046455131014,0.40208903238415494,0.1892282405356001,0.9655172413793104
2,2,"Routine Seeker, Urban, Risk Friendly, Reframer, Make It Happen",0.004665572089775117,1.0,"Routine Seeker, Urban, Risk Friendly, Reframer, Make It Happen",0.004665572089775117,0.4005030183095262,0.1950925300479272,0.9655172413793104
2,2,"Slow Paced, Controlled Chaos, Risk Averse, Generalist, Silence",0.0002971701968009628,1.0,"Slow Paced, Controlled Chaos, Risk Averse, Generalist, Silence",0.0002971701968009628,0.2654492094761743,0.15227401383203162,0.9655172413793104
2,2,"Slow Paced, Hate Distractions, Inwardly Inspired, Tenacious, Collaborator",0.0004531845501214683,1.0,"Slow Paced, Hate Distractions, Inwardly Inspired, Tenacious, Collaborator",0.0004531845501214683,0.2638599404241312,0.15486722103415929,0.9655172413793104
2,2,"Solo Creator, Internally Motivated, Stifled By Constraints, Controlled Chaos, Let It Happen",0.11130509721180062,1.0,"Solo Creator, Internally Motivated, Stifled By Constraints, Controlled Chaos, Let It Happen",0.11130509721180062,0.39779421171948903,0.19442915017039386,0.9655172413793104
2,2,"Specialist, Monotasker, Solo Creator, Inwardly Inspired, Pragmastist",0.0003566042361611554,1.0,"Specialist, Monotasker, Solo Creator, Inwardly Inspired, Pragmastist",0.0003566042361611554,0.2368790582537693,0.15893290410466376,0.9655172413793104
2,2,"Specialist, NonKinetic, Rational, Stimulated By Constraints, Solo Creator",0.0002005898828406499,1.0,"Specialist, NonKinetic, Rational, Stimulated By Constraints, Solo Creator",0.0002005898828406499,0.23020266273461132,0.1589151638881241,0.9655172413793104
2,2,"Stimulated By Constraints, Silence, Night Owl, Love Distractions, Solo Creator",0.0007800717666025275,1.0,"Stimulated By Constraints, Silence, Night Owl, Love Distractions, Solo Creator",0.0007800717666025275,0.33660886082845637,0.1577373592468665,0.9655172413793104
2,2,"Tenacious, Outwardly Inspired, Silence, Love Distractions, Fast Paced",0.00031202870664101095,1.0,"Tenacious, Outwardly Inspired, Silence, Love Distractions, Fast Paced",0.00031202870664101095,0.23374541971164428,0.15558176114403627,0.9655172413793104
2,3,"Collaborator, Early Bird, Let It Happen, Novelty Seeker, Inwardly Inspired",0.0004308967853613961,1.0,"Collaborator, Early Bird, Let It Happen, Novelty Seeker, Inwardly Inspired",0.0004308967853613961,0.22449828357035478,0.1507368933477647,0.9932950191570882
2,3,"Collaborator, Outwardly Inspired, Multitasker, Stimulated By Constraints, Reframer",0.1494468919712042,0.827075011880059,"Collaborator, Multitasker, Risk Friendly, Reframer, Outwardly Inspired",0.21310817738089047,0.3221212976704066,0.17859990420462873,0.9894636015325671
2,3,"Early Bird, Love Distractions, Pragmastist, Tenacious, Risk Averse",0.0007726425116825034,0.41016131172639225,"Novelty Seeker, Noise/Music, Risk Averse, Stifled By Constraints, Night Owl",0.044196637519223196,0.2544477760771228,0.10337056623406779,0.8917624521072797
2,3,"Generalist, Hate Distractions, Urban, Risk Averse, Multitasker",0.00020801913776067398,1.0,"Generalist, Hate Distractions, Urban, Risk Averse, Multitasker",0.00020801913776067398,0.189868704011673,0.1544163440442237,0.9932950191570882
2,3,"Hate Distractions, Outwardly Inspired, Routine Seeker, Risk Friendly, Pragmastist",0.0012109685519639236,0.663084587088118,"Routine Seeker, Outwardly Inspired, Hate Distractions, Risk Friendly, Pragmastist",0.001270402591324116,0.2797192856734251,0.12487299567683417,0.9731800766283525
2,3,"Internally Motivated, Solo Creator, Monotasker, Stifled By Constraints, Private",0.13704746550968402,0.897624119639108,"Solo Creator, Internally Motivated, Monotasker, Private, Hate Distractions",0.18465413103719827,0.3350890591875649,0.1807750393519758,0.9923371647509579
2,3,"Intuitive, Controlled Chaos, Make It Happen, Stimulated By Constraints, Monotasker",0.0004606138050414924,0.40929839359698483,"Solo Creator, Internally Motivated, Monotasker, Private, Hate Distractions",0.18465413103719827,0.250506603429346,0.09221870593451276,0.8898467432950191
2,3,"Make It Happen, Routine Seeker, Monotasker, Night Owl, Urban",0.00020801913776067398,0.29045039246262594,"Routine Seeker, Outwardly Inspired, Hate Distractions, Risk Friendly, Pragmastist",0.001270402591324116,0.1912631802978837,0.06166503970707693,0.7011494252873564
2,3,"Monotasker, Generalist, Night Owl, Hate Distractions, Urban",0.00011886807872038514,1.0,"Monotasker, Generalist, Night Owl, Hate Distractions, Urban",0.00011886807872038514,0.1823742024922465,0.15425125110082047,0.9932950191570882
2,3,"Monotasker, Intuitive, Solo Creator, Noise/Music, Risk Friendly",0.0003343164714010832,1.0,"Monotasker, Intuitive, Solo Creator, Noise/Music, Risk Friendly",0.0003343164714010832,0.2341376371174396,0.14541778071031683,0.9932950191570882
2,3,"Noise/Music, Kinetic, Generalist, Reframer, Solo Creator",0.00023773615744077028,1.0,"Noise/Music, Kinetic, Generalist, Reframer, Solo Creator",0.00023773615744077028,0.18984207731871092,0.14964154244152048,0.9932950191570882
2,3,"NonKinetic, Risk Averse, Urban, Inwardly Inspired, Routine Seeker",0.00037146274600120355,0.37285535093852684,"Let It Happen, Generalist, Routine Seeker, Reframer, Pragmastist",0.0009063691002429366,0.21820253873291742,0.08439955510791412,0.853448275862069
2,3,"Novelty Seeker, Love Distractions, Risk Friendly, Multitasker, Noise/Music",0.12754544846697324,0.7291870806573185,"Collaborator, Multitasker, Risk Friendly, Reframer, Outwardly Inspired",0.21310817738089047,0.30675885618007576,0.16349312105921865,0.985632183908046
2,3,"Novelty Seeker, Monotasker, Solo Creator, Outwardly Inspired, Night Owl",0.06380244125316673,0.7475457873748292,"Risk Friendly, Monotasker, Novelty Seeker, Let It Happen, Internally Motivated",0.07458971939704168,0.3301433296904842,0.17685190888840222,0.9865900383141762
2,3,"Organized, Love Distractions, Risk Friendly, Private, Silence",0.0003491749812411313,0.30444303657393607,"Risk Friendly, Monotasker, Novelty Seeker, Let It Happen, Internally Motivated",0.07458971939704168,0.1866563404694389,0.06692987420089985,0.7394636015325671
2,3,"Pragmastist, Generalist, Reframer, Collaborator, Self-Critical",0.0026150977318484727,0.5391084308700543,"Novelty Seeker, Noise/Music, Risk Averse, Stifled By Constraints, Night Owl",0.044196637519223196,0.32010081665519263,0.1359853915927635,0.9415708812260536
2,3,"Rational, Night Owl, Routine Seeker, Love Distractions, Internally Motivated",0.0008692228256428163,0.4278518733560769,"Multitasker, Make It Happen, Risk Averse, NonKinetic, Routine Seeker",0.02611383104388461,0.2680726312786448,0.09656540294952855,0.907088122605364
2,3,"Risk Averse, Reframer, Externally Motivated, Novelty Seeker, Stimulated By Constraints",0.05254712004933025,0.7505477768076849,"Novelty Seeker, Noise/Music, Risk Averse, Stifled By Constraints, Night Owl",0.044196637519223196,0.33376937263461554,0.17625680324060972,0.9875478927203065
2,3,"Risk Friendly, Internally Motivated, Novelty Seeker, Stifled By Constraints, Nature",0.14776045110435873,0.8592835684133597,"Risk Friendly, Stifled By Constraints, Multitasker, Novelty Seeker, Internally Motivated",0.20804142552543406,0.3191468098156623,0.1804312771086364,0.9904214559386973
2,3,"Routine Seeker, Collaborator, Inwardly Inspired, Hate Distractions, Stifled By Constraints",0.0008023595313625996,0.42460515958677564,"Multitasker, Make It Happen, Risk Averse, NonKinetic, Routine Seeker",0.02611383104388461,0.2610035701188393,0.10119345711880294,0.9051724137931034
2,3,"Routine Seeker, Risk Averse, Hate Distractions, Make It Happen, Monotasker",0.19449046455131014,0.8890894602055379,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.3297390419140218,0.1778917546042512,0.9913793103448276
2,3,"Routine Seeker, Urban, Risk Friendly, Reframer, Make It Happen",0.004665572089775117,0.6558287912625971,"Multitasker, Make It Happen, Risk Averse, NonKinetic, Routine Seeker",0.02611383104388461,0.3250046945739895,0.16085691670330482,0.9712643678160919
2,3,"Slow Paced, Controlled Chaos, Risk Averse, Generalist, Silence",0.0002971701968009628,0.3703889469275825,"Make It Happen, Public, Risk Averse, Internally Motivated, Intuitive",0.00042346753044137205,0.2197225396287623,0.07859245879005847,0.8515325670498084
2,3,"Slow Paced, Hate Distractions, Inwardly Inspired, Tenacious, Collaborator",0.0004531845501214683,0.4166018082470715,"Pragmastist, Night Owl, Inwardly Inspired, Tenacious, Collaborator",0.002711678045808786,0.20969542312344436,0.0744954720764069,0.8975095785440613
2,3,"Solo Creator, Internally Motivated, Stifled By Constraints, Controlled Chaos, Let It Happen",0.11130509721180062,0.7608965365153886,"Risk Friendly, Stifled By Constraints, Multitasker, Novelty Seeker, Internally Motivated",0.20804142552543406,0.32665943955695276,0.17120516531011673,0.9885057471264368
2,3,"Specialist, Monotasker, Solo Creator, Inwardly Inspired, Pragmastist",0.0003566042361611554,1.0,"Specialist, Monotasker, Solo Creator, Inwardly Inspired, Pragmastist",0.0003566042361611554,0.22847466176394368,0.1500149748140839,0.9932950191570882
2,3,"Specialist, NonKinetic, Rational, Stimulated By Constraints, Solo Creator",0.0002005898828406499,0.32333990628137993,"Specialist, Monotasker, Solo Creator, Inwardly Inspired, Pragmastist",0.0003566042361611554,0.19084489711190963,0.06829295686589242,0.7835249042145593
2,3,"Stimulated By Constraints, Silence, Night Owl, Love Distractions, Solo Creator",0.0007800717666025275,0.46436452019207514,"Solo Creator, Internally Motivated, Monotasker, Private, Hate Distractions",0.18465413103719827,0.2649850079442695,0.10149818355946798,0.9224137931034483
2,3,"Tenacious, Outwardly Inspired, Silence, Love Distractions, Fast Paced",0.00031202870664101095,1.0,"Tenacious, Outwardly Inspired, Silence, Love Distractions, Fast Paced",0.00031202870664101095,0.19815928052299261,0.1533937159981362,0.9932950191570882
2,4,"Collaborator, Early Bird, Let It Happen, Novelty Seeker, Inwardly Inspired",0.0004308967853613961,0.3573919920986188,"Inwardly Inspired, Make It Happen, Stifled By Constraints, Reframer, Externally Motivated",0.0008840813354828645,0.20217470950788488,0.0783894765219798,0.7873563218390804
